paper_id,ok,word_count,math_equation_references,math_greek_letters,math_math_symbols,math_total_math_indicators,stat_p_value,stat_confidence_interval,stat_significance,stat_cohens_d,stat_total_statistical,code_github_links,code_code_available_mentions,code_has_code_link,fig_figure_count,fig_unique_figures,table_table_count,table_unique_tables,comp_vs_mentions,comp_compared_to,comp_outperforms,comp_total_comparisons,dataset_dataset_mentions,dataset_unique_known_datasets,dataset_known_datasets,contrib_has_contributions_statement,contrib_bullet_points_in_intro,limit_has_limitations_section,limit_limitation_mentions,ablation_ablation_mentions,ablation_ablation_study,runs_runs_mentions,runs_seeds_mentions,runs_averaged_over,runs_total_reproducibility_indicators,error_std_mentions,error_plus_minus_symbols,error_error_bars,error_variance_mentions,error_total_error_reporting,readability_flesch_reading_ease,readability_flesch_kincaid_grade,hype_state_of_the_art,hype_revolutionary,hype_significant_improvement,hype_novel,hype_total_hype_words,metrics_unique_metrics_count,metrics_total_metric_mentions,metrics_metrics_found
11080443.pdf,True,5796,2,0,3,5,0,0,3,0,3,0,0,False,13,1,10,2,1,5,2,8,33,1,['places'],False,0,False,2,0,0,1,0,0,1,0,1,0,0,1,32.42,11.39,0,0,1,1,2,4,50,"['accuracy', 'precision', 'recall', 'f1']"
Generic_Deep_Learning-Based_Linear_Detectors_for_MIMO_Systems_Over_Correlated_Noise_Environments.pdf,True,6115,22,1,7,30,0,0,0,0,0,0,0,False,18,2,1,1,0,0,5,5,0,0,[],False,0,False,3,0,0,0,0,0,0,0,0,0,1,1,62.98,6.39,0,0,0,1,1,5,8,"['accuracy', 'f1', 'r2', 'map', 'loss']"
11003052.pdf,True,12924,22,4,14,40,0,0,6,0,6,0,0,False,28,1,20,2,0,6,6,12,116,0,[],True,0,False,0,0,0,3,0,0,3,5,0,0,0,5,39.72,10.8,0,0,0,0,0,7,44,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'r2', 'loss']"
11251232.pdf,True,14886,29,6,24,59,0,0,12,0,12,0,0,False,67,1,7,2,0,3,2,5,11,0,[],False,0,False,9,0,0,4,0,0,4,0,0,0,0,0,38.62,10.69,2,0,0,9,11,10,134,"['accuracy', 'precision', 'recall', 'f1', 'roc', 'mse', 'r2', 'iou', 'map', 'loss']"
11180951.pdf,True,7413,0,26,4,30,0,0,1,0,1,0,0,False,4,2,29,2,0,1,0,1,35,0,[],False,0,False,0,0,0,5,1,0,6,1,0,0,1,2,47.64,9.01,4,0,0,1,5,2,26,"['accuracy', 'map']"
10967524.pdf,True,21852,0,0,0,0,0,0,16,0,16,0,0,False,7,1,5,2,2,1,3,6,0,1,['places'],False,0,False,10,0,0,3,0,0,3,0,0,0,0,0,21.35,12.69,15,0,2,4,21,4,10,"['accuracy', 'precision', 'f1', 'map']"
11214139.pdf,True,10064,26,2,20,48,0,1,12,0,13,0,0,False,18,1,9,2,0,5,5,10,52,0,[],False,0,False,2,0,0,1,0,0,1,2,1,0,0,3,39.63,10.27,2,0,0,3,5,6,48,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11009189.pdf,True,17644,0,2,1,3,0,0,14,0,14,0,0,False,10,1,18,2,0,0,0,0,8,0,[],True,0,False,9,0,0,1,0,0,1,1,0,0,0,1,32.37,10.85,0,2,2,4,8,4,17,"['accuracy', 'precision', 'recall', 'loss']"
11153650.pdf,True,15746,2,4,3,9,0,0,24,0,24,0,0,False,6,1,6,2,0,1,2,3,3,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,60.75,5.86,1,1,3,7,12,3,4,"['accuracy', 'precision', 'roc']"
10976726.pdf,True,7207,44,1,11,56,0,0,10,0,10,0,0,False,10,1,8,2,0,9,3,12,39,1,['imagenet'],False,0,False,3,1,0,0,0,0,0,0,1,0,0,1,37.3,9.97,4,0,4,4,12,8,100,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'iou', 'map', 'loss']"
10978844.pdf,True,9911,17,0,5,22,0,0,2,0,2,1,0,True,21,2,6,2,0,1,0,1,22,0,[],False,0,False,1,0,0,4,0,0,4,0,1,0,0,1,41.7,10.31,0,1,0,2,3,2,15,"['accuracy', 'precision']"
11106493.pdf,True,15608,29,1,24,54,0,3,9,0,12,0,0,False,17,1,15,2,0,7,5,12,26,0,[],False,0,False,6,3,0,2,1,2,5,1,2,1,5,9,40.28,9.74,2,0,0,4,6,6,32,"['accuracy', 'recall', 'rmse', 'mse', 'mae', 'loss']"
11029023.pdf,True,8607,5,0,4,9,0,0,10,0,10,0,0,False,4,2,10,2,0,2,3,5,12,0,[],False,0,False,2,1,1,0,0,0,0,0,0,0,0,0,35.75,10.34,3,0,1,5,9,4,38,"['accuracy', 'precision', 'recall', 'loss']"
11071274.pdf,True,8604,6,1,2,9,0,0,6,0,6,0,0,False,12,2,9,2,0,3,0,3,26,0,[],False,0,False,9,0,0,0,0,0,0,0,0,0,0,0,25.38,12.13,1,0,1,0,2,5,48,"['accuracy', 'precision', 'recall', 'roc', 'loss']"
11016954.pdf,True,7829,6,1,12,19,0,0,4,0,4,0,0,False,25,2,17,2,0,3,0,3,6,0,[],False,0,False,0,6,3,0,0,0,0,0,0,0,0,0,48.21,8.66,0,0,2,2,4,3,36,"['accuracy', 'map', 'loss']"
10971179.pdf,True,8672,0,0,3,3,2,0,10,0,12,0,0,False,12,1,0,0,0,3,2,5,23,1,['imagenet'],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,34.08,11.06,1,0,0,0,1,9,60,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'iou', 'map', 'loss']"
Estimation_of_Rice_Factor_Ratio_for_Doubly_Selective_Fading_Channels.pdf,True,8567,69,1,3,73,0,0,0,0,0,0,0,False,13,2,0,0,0,0,0,0,0,0,[],False,0,False,0,0,0,0,0,0,0,16,0,0,4,20,86.72,4.37,0,0,0,1,1,1,1,['loss']
11164881.pdf,True,10570,23,1,1,25,0,0,2,0,2,0,0,False,32,2,12,2,0,1,0,1,51,1,['coco'],True,0,False,7,0,0,0,0,0,0,0,0,0,0,0,31.95,11.32,1,0,5,2,8,7,81,"['accuracy', 'precision', 'recall', 'f1', 'mse', 'map', 'loss']"
11129619.pdf,True,8907,4,0,23,27,0,0,0,0,0,0,0,False,12,2,12,2,0,1,0,1,72,2,"['imagenet', 'places']",False,0,False,2,4,4,0,0,0,0,1,0,0,0,1,58.96,6.72,9,0,0,1,10,4,70,"['accuracy', 'precision', 'map', 'loss']"
11184146.pdf,True,7305,23,1,9,33,0,0,2,0,2,0,0,False,17,1,4,2,0,1,2,3,17,1,['imagenet'],False,0,False,7,7,3,0,0,0,0,0,0,0,1,1,35.06,10.22,5,0,1,0,6,4,4,"['accuracy', 'precision', 'r2', 'loss']"
11023604.pdf,True,19966,0,0,3,3,0,0,9,0,9,0,0,False,4,1,10,2,0,4,3,7,3,0,[],False,0,False,17,0,0,2,0,0,2,0,0,0,0,0,43.36,8.84,5,0,1,14,20,3,12,"['accuracy', 'precision', 'map']"
11029210.pdf,True,11151,21,0,9,30,2,0,5,0,7,0,0,False,15,1,29,2,0,3,1,4,64,0,[],False,0,False,2,0,0,0,0,0,0,0,0,0,1,1,47.5,9.72,0,0,0,2,2,4,16,"['accuracy', 'f1', 'r2', 'loss']"
11184722.pdf,True,14892,55,0,19,74,0,0,11,0,11,1,0,True,17,2,12,2,0,13,6,19,1,0,[],True,0,False,1,0,0,8,0,0,8,0,0,0,1,1,41.52,10.54,4,0,2,1,7,2,2,"['map', 'loss']"
11080385.pdf,True,7810,0,0,7,7,0,0,6,0,6,0,0,False,10,1,15,2,0,1,6,7,49,0,[],False,0,False,2,7,7,1,0,0,1,2,0,0,0,2,46.54,8.59,8,0,2,5,15,8,115,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'map', 'loss']"
11261659.pdf,True,18618,27,12,14,53,1,1,19,0,21,0,0,False,20,2,24,2,0,8,7,15,62,1,['places'],False,0,False,5,15,6,5,4,0,9,2,3,0,2,7,32.42,12.07,2,0,0,3,5,7,147,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11107398.pdf,True,8665,15,1,10,26,0,0,10,0,10,0,0,False,26,1,18,2,0,9,6,15,17,1,['places'],False,0,False,5,5,0,0,0,0,0,0,0,0,0,0,39.88,10.68,0,0,4,0,4,7,177,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
10981740.pdf,True,17141,20,16,36,72,0,0,14,0,14,0,0,False,21,1,18,2,1,8,2,11,38,3,"['imagenet', 'places', 'ucf']",False,0,False,12,0,0,1,0,0,1,0,0,0,0,0,43.8,8.9,9,2,3,16,30,9,153,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'rmse', 'mse', 'map', 'loss']"
11271225.pdf,True,9214,12,1,8,21,0,0,10,0,10,1,0,True,35,2,16,2,3,1,0,4,4,1,['places'],False,0,False,1,5,3,2,0,0,2,0,0,0,0,0,29.23,11.81,2,0,5,1,8,4,28,"['accuracy', 'mse', 'loss', 'error rate']"
11223625.pdf,True,15111,10,0,1,11,0,0,11,0,11,0,0,False,46,1,49,2,6,6,0,12,122,2,"['places', 'glue']",False,0,False,1,0,0,5,0,0,5,2,0,0,0,2,46.15,9.61,1,0,1,1,3,5,34,"['accuracy', 'auc', 'mse', 'map', 'loss']"
11216333.pdf,True,10573,35,0,46,81,0,0,8,0,8,0,0,False,22,2,11,2,1,4,3,8,40,1,['imagenet'],False,0,False,7,5,1,0,0,0,0,0,0,0,0,0,36.17,10.56,2,0,0,0,2,5,32,"['accuracy', 'precision', 'iou', 'map', 'loss']"
11251242.pdf,True,9510,9,6,36,51,0,0,29,0,29,0,0,False,9,1,6,2,3,2,1,6,1,0,[],False,0,False,6,0,0,0,0,0,0,0,31,0,0,31,27.48,11.61,0,0,6,1,7,1,3,['accuracy']
11240104.pdf,True,9267,58,1,26,85,0,0,3,0,3,0,0,False,35,2,7,2,2,6,2,10,0,0,[],False,0,False,2,0,0,0,0,0,0,0,0,0,0,0,54.82,7.67,0,0,1,1,2,2,4,"['r2', 'loss']"
11214187.pdf,True,17476,15,0,67,82,0,0,7,0,7,0,0,False,19,1,8,2,4,15,1,20,23,0,[],False,0,False,12,0,0,2,0,1,3,0,0,0,0,0,38.8,9.83,28,0,2,1,31,4,17,"['accuracy', 'mse', 'map', 'loss']"
11018398.pdf,True,10508,19,0,6,25,0,0,10,0,10,0,0,False,16,1,9,2,1,0,0,1,0,0,[],False,0,False,3,0,0,0,0,0,0,0,0,0,0,0,36.75,10.34,1,0,0,0,1,2,8,"['accuracy', 'r2']"
11175386.pdf,True,10075,63,0,14,77,0,0,15,0,15,0,0,False,29,1,23,2,1,2,2,5,11,0,[],False,0,False,12,2,0,0,0,0,0,1,2,0,2,5,33.01,11.45,2,0,3,4,9,10,62,"['accuracy', 'precision', 'recall', 'f1', 'rmse', 'mse', 'mae', 'r2', 'map', 'loss']"
11205826.pdf,True,6142,15,1,10,26,0,0,2,0,2,1,0,True,10,2,7,2,0,5,3,8,21,1,['imagenet'],False,0,False,1,3,1,1,0,0,1,0,0,0,6,6,45.37,8.87,2,0,0,7,9,7,32,"['accuracy', 'roc', 'mse', 'mae', 'r2', 'map', 'loss']"
11003957.pdf,True,5694,21,2,33,56,0,0,0,0,0,0,0,False,20,1,15,1,0,0,0,0,3,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,66.0,6.12,0,0,0,14,14,3,8,"['accuracy', 'map', 'loss']"
11177495.pdf,True,7591,20,0,11,31,0,0,2,0,2,1,0,True,23,2,12,2,0,4,2,6,27,1,['imagenet'],False,0,False,6,0,0,0,0,0,0,0,0,0,0,0,42.69,9.38,2,0,1,1,4,6,38,"['accuracy', 'precision', 'recall', 'roc', 'map', 'loss']"
11071671.pdf,True,7353,11,0,4,15,0,0,4,0,4,0,0,False,22,1,8,2,8,4,3,15,27,0,[],False,0,False,4,2,2,0,0,0,0,2,0,0,0,2,33.71,11.04,0,0,1,6,7,6,64,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11080430.pdf,True,18297,15,1,14,30,0,0,21,0,21,0,0,False,30,1,14,2,3,3,1,7,11,0,[],True,0,False,26,0,0,2,0,0,2,0,3,0,3,6,20.7,12.53,2,1,0,5,8,4,58,"['accuracy', 'precision', 'recall', 'loss']"
10945319.pdf,True,11997,32,0,120,152,0,0,19,0,19,0,0,False,46,1,17,2,0,25,7,32,23,1,['places'],False,0,False,4,5,2,1,0,0,1,1,0,0,2,3,47.86,8.97,2,0,6,3,11,6,217,"['accuracy', 'precision', 'recall', 'iou', 'map', 'loss']"
11216355.pdf,True,6789,30,0,22,52,0,0,5,0,5,0,0,False,13,1,10,2,0,5,1,6,12,0,[],False,0,False,2,3,0,1,0,0,1,0,0,0,0,0,41.69,9.71,0,0,3,2,5,6,54,"['accuracy', 'precision', 'recall', 'iou', 'map', 'loss']"
11272092.pdf,True,6800,9,0,4,13,0,0,2,0,2,0,0,False,4,2,15,2,0,5,4,9,9,0,[],False,0,False,6,4,4,2,2,0,4,3,3,0,0,6,32.28,10.7,6,0,2,2,10,7,77,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11029019.pdf,True,9756,22,1,22,45,0,0,0,0,0,0,0,False,26,1,6,2,0,6,2,8,1,1,['cityscapes'],False,0,False,0,0,0,24,0,0,24,0,0,1,1,2,54.66,8.12,0,0,1,0,1,3,11,"['accuracy', 'map', 'loss']"
11129015.pdf,True,13949,0,0,3,3,0,0,10,0,10,0,0,False,8,1,6,2,11,0,3,14,23,0,[],False,0,False,4,0,0,0,0,0,0,0,0,0,2,2,27.75,11.54,3,0,2,10,15,3,25,"['accuracy', 'precision', 'recall']"
11141445.pdf,True,13492,46,0,28,74,0,0,2,0,2,0,0,False,11,1,2,2,0,3,3,6,34,0,[],False,0,False,9,0,0,0,0,0,0,0,0,0,1,1,35.46,11.47,3,0,0,2,5,3,6,"['map', 'perplexity', 'loss']"
11270866.pdf,True,10726,23,1,23,47,0,0,7,0,7,0,0,False,29,1,8,2,0,4,2,6,30,1,['places'],False,0,False,8,4,3,0,0,0,0,1,0,0,0,1,36.08,10.77,0,0,4,2,6,7,187,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
11170416.pdf,True,13682,27,0,2,29,0,0,13,0,13,0,0,False,20,2,17,2,0,10,5,15,23,0,[],False,0,False,7,5,5,0,0,0,0,11,0,2,12,25,45.01,9.04,6,0,1,29,36,5,58,"['accuracy', 'precision', 'recall', 'mse', 'map']"
11095668.pdf,True,12659,9,0,4,13,0,0,3,0,3,0,0,False,20,2,40,2,0,5,0,5,4,0,[],True,0,False,7,0,0,0,0,0,0,1,2,0,0,3,31.57,11.22,0,0,0,4,4,2,8,"['accuracy', 'precision']"
11192495.pdf,True,5301,2,0,0,2,0,0,3,0,3,0,0,False,4,1,10,2,1,1,1,3,14,0,[],False,0,False,7,0,0,0,0,0,0,0,0,0,0,0,29.09,11.44,0,0,1,5,6,4,30,"['accuracy', 'precision', 'f1', 'rouge']"
11000116.pdf,True,15444,3,10,0,13,0,0,8,0,8,0,0,False,27,2,18,2,0,1,0,1,11,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,25.72,12.22,0,0,0,7,7,5,22,"['accuracy', 'precision', 'f1', 'f-score', 'loss']"
11258625.pdf,True,9062,24,0,30,54,0,0,5,0,5,0,0,False,13,1,10,2,0,8,1,9,15,0,[],False,0,False,3,0,0,0,0,0,0,1,1,0,1,3,47.24,8.66,0,0,0,3,3,10,87,"['accuracy', 'precision', 'recall', 'f1', 'f-score', 'auc', 'roc', 'rmse', 'loss', 'error rate']"
11098836.pdf,True,12772,31,1,9,41,0,0,11,0,11,1,1,True,41,1,8,2,0,2,4,6,48,0,[],True,0,False,6,0,0,2,0,0,2,2,0,0,1,3,53.72,8.2,2,0,0,4,6,6,32,"['accuracy', 'recall', 'f1', 'auc', 'roc', 'loss']"
11145757.pdf,True,8469,4,0,1,5,0,0,8,0,8,1,0,True,12,2,13,2,1,1,0,2,2,0,[],False,0,False,2,0,0,0,0,0,0,0,0,0,0,0,35.96,10.06,0,0,0,0,0,3,4,"['accuracy', 'precision', 'map']"
11278673.pdf,True,11314,11,0,3,14,0,0,9,0,9,0,0,False,14,1,12,2,1,2,2,5,17,0,[],False,0,False,4,0,0,0,0,0,0,4,0,0,0,4,34.54,10.52,7,0,1,0,8,7,63,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'map', 'loss']"
11045379.pdf,True,10984,3,1,20,24,0,0,4,0,4,0,0,False,24,2,12,2,0,6,6,12,22,2,"['imagenet', 'glue']",False,0,False,3,0,0,0,0,0,0,0,0,0,0,0,33.88,10.85,0,0,0,1,1,6,56,"['accuracy', 'precision', 'rmse', 'mae', 'map', 'loss']"
11129085.pdf,True,20018,24,2,3,29,0,0,5,0,5,0,0,False,10,1,14,2,1,2,4,7,36,0,[],False,0,False,26,1,0,0,0,0,0,0,0,0,1,1,34.35,10.44,0,0,2,14,16,10,88,"['accuracy', 'precision', 'recall', 'rmse', 'mse', 'mae', 'map', 'bleu', 'rouge', 'perplexity']"
Scrutinizing_News_Media_Cooperation_in_Facebook_and_Twitter.pdf,True,10091,4,0,2,6,0,0,3,0,3,0,0,False,49,1,12,2,0,2,0,2,32,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,0,0,42.14,10.98,1,0,0,0,1,2,2,"['accuracy', 'map']"
10955183.pdf,True,8527,48,7,36,91,0,0,2,0,2,0,0,False,24,1,4,2,0,5,1,6,0,0,[],False,0,False,1,0,0,0,0,0,0,0,2,0,0,2,55.59,7.62,0,0,0,2,2,2,2,"['accuracy', 'map']"
11239063.pdf,True,10389,10,0,16,26,0,0,3,0,3,0,0,False,27,1,16,2,2,3,4,9,35,1,['places'],False,0,False,6,2,0,1,5,0,6,1,6,0,4,11,31.43,11.29,8,0,3,21,32,8,124,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'map', 'loss']"
11025810.pdf,True,6857,25,0,2,27,0,0,3,0,3,0,0,False,20,1,8,2,0,13,6,19,19,1,['places'],False,0,False,3,3,3,0,0,0,0,0,0,0,0,0,41.68,9.62,3,1,4,3,11,4,65,"['accuracy', 'f1', 'map', 'loss']"
11000106.pdf,True,10088,101,0,22,123,0,0,0,0,0,0,0,False,18,1,28,2,0,1,3,4,50,0,[],False,0,False,11,0,0,0,0,0,0,1,0,0,2,3,39.61,9.82,1,0,1,5,7,7,69,"['accuracy', 'precision', 'recall', 'f1', 'mse', 'r2', 'loss']"
11104118.pdf,True,14086,20,1,34,55,0,0,6,0,6,0,0,False,56,1,7,2,0,19,1,20,0,0,[],False,0,False,4,0,0,1,0,0,1,0,0,0,0,0,44.04,8.94,1,0,2,2,5,1,1,['loss']
11108168.pdf,True,7097,47,0,11,58,0,0,1,0,1,0,0,False,19,1,10,2,0,1,0,1,14,1,['imagenet'],False,0,False,0,0,0,0,0,0,0,0,0,0,0,0,60.0,7.28,1,0,0,3,4,3,16,"['accuracy', 'map', 'top-1']"
11084810.pdf,True,10620,14,1,4,19,0,0,9,0,9,0,0,False,26,1,23,2,1,5,6,12,65,1,['kinetics'],False,0,False,6,1,1,0,1,0,1,0,0,0,1,1,35.05,10.96,4,0,2,13,19,6,64,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'loss']"
10946885.pdf,True,9277,10,0,17,27,0,0,3,0,3,0,0,False,15,2,12,2,0,3,8,11,55,2,"['mnist', 'cifar']",True,0,False,3,6,6,0,0,0,0,4,0,0,2,6,48.28,9.27,3,0,0,0,3,2,85,"['accuracy', 'rouge']"
10943150.pdf,True,8666,26,1,9,36,2,0,19,0,21,0,0,False,20,2,14,2,0,1,0,1,6,0,[],False,0,False,3,0,0,2,9,0,11,1,0,0,2,3,42.68,9.52,0,0,2,8,10,4,20,"['accuracy', 'rmse', 'map', 'loss']"
10945868.pdf,True,28659,42,0,9,51,0,0,32,0,32,1,0,True,29,2,20,2,0,10,5,15,188,1,['places'],False,0,False,59,0,0,3,0,0,3,0,0,0,0,0,33.67,10.45,10,0,0,16,26,9,73,"['accuracy', 'precision', 'recall', 'f1', 'f-score', 'auc', 'roc', 'map', 'loss']"
10966931.pdf,True,5964,12,0,10,22,0,0,1,0,1,1,1,True,12,1,2,2,0,6,0,6,14,2,"['imagenet', 'cifar']",False,0,False,0,2,0,1,0,0,1,0,0,0,0,0,43.57,8.84,1,0,0,1,2,3,43,"['accuracy', 'precision', 'loss']"
11078275.pdf,True,6052,3,0,38,41,0,0,1,0,1,0,0,False,40,2,10,2,0,9,0,9,8,0,[],False,0,False,1,0,0,0,0,0,0,0,1,0,0,1,54.77,8.16,0,0,0,0,0,2,5,"['accuracy', 'map']"
11036718.pdf,True,10231,2,0,10,12,0,0,5,0,5,0,0,False,30,1,14,2,1,9,3,13,15,0,[],False,0,False,6,0,0,1,3,0,4,0,0,0,4,4,37.94,10.27,0,0,1,0,1,8,93,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'r2', 'map', 'loss']"
11214405.pdf,True,15479,10,0,2,12,0,0,7,0,7,0,0,False,6,1,11,2,0,3,2,5,53,1,['places'],False,0,False,11,0,0,0,0,0,0,0,0,0,0,0,36.21,10.08,6,1,1,5,13,6,36,"['accuracy', 'precision', 'auc', 'mae', 'map', 'loss']"
11029212.pdf,True,8387,17,0,5,22,0,0,3,0,3,0,0,False,12,2,0,0,3,6,6,15,2,1,['places'],False,0,False,4,0,0,0,0,0,0,1,0,0,0,1,34.37,11.7,1,0,2,2,5,3,4,"['accuracy', 'mse', 'loss']"
A_Super-Learner_Ensemble_of_Deep_Networks_for_Vehicle-Type_Classification.pdf,True,8426,6,0,11,17,0,0,0,0,0,0,0,False,21,2,25,2,9,7,1,17,120,3,"['imagenet', 'cityscapes', 'kitti']",False,0,False,1,0,0,0,0,0,0,0,0,0,1,1,52.41,8.02,5,0,0,1,6,6,68,"['accuracy', 'precision', 'recall', 'map', 'loss', 'error rate']"
11114951.pdf,True,10799,18,1,1,20,0,0,14,0,14,0,0,False,20,2,6,2,0,6,6,12,97,0,[],False,0,False,8,0,0,1,0,0,1,2,0,0,0,2,43.88,9.27,2,0,4,6,12,5,69,"['accuracy', 'precision', 'recall', 'f1', 'mae']"
11080388.pdf,True,7206,11,0,2,13,0,0,7,0,7,0,0,False,20,2,10,2,0,9,1,10,13,1,['places'],False,0,False,4,5,0,1,0,0,1,2,0,0,0,2,37.4,10.36,4,0,7,1,12,7,79,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
11202504.pdf,True,10671,45,0,15,60,0,0,7,0,7,0,0,False,29,2,27,2,0,9,5,14,70,0,[],True,0,False,2,7,6,0,0,0,0,0,0,0,1,1,39.24,9.69,2,0,3,3,8,6,108,"['accuracy', 'precision', 'f1', 'iou', 'map', 'loss']"
11192493.pdf,True,8927,18,0,20,38,5,0,14,0,19,0,0,False,30,1,15,2,0,13,4,17,24,1,['places'],False,0,False,2,4,0,0,0,0,0,0,0,0,0,0,36.91,11.04,0,0,4,1,5,7,167,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
10971348.pdf,True,10181,11,0,23,34,0,0,3,0,3,0,0,False,36,1,16,2,0,1,3,4,28,1,['imagenet'],False,0,False,5,0,0,0,26,0,26,0,0,0,0,0,32.51,10.68,4,0,3,2,9,7,83,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
10979942.pdf,True,9710,7,0,1,8,0,0,0,0,0,1,0,True,23,2,20,2,7,4,0,11,84,1,['imagenet'],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,38.56,9.64,1,0,0,3,4,6,62,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11059235.pdf,True,8802,97,3,68,168,0,0,1,0,1,0,0,False,28,2,32,2,0,1,1,2,0,0,[],False,0,False,3,0,0,0,0,0,0,0,0,0,0,0,79.26,4.76,0,0,0,1,1,6,24,"['accuracy', 'precision', 'f1', 'mse', 'r2', 'map']"
11227106.pdf,True,7055,3,0,0,3,0,0,1,0,1,0,0,False,9,2,0,0,0,0,0,0,50,2,"['places', 'squad']",False,0,False,5,0,0,0,0,0,0,0,0,0,0,0,41.08,9.35,0,0,1,1,2,4,50,"['accuracy', 'map', 'bleu', 'rouge']"
11141388.pdf,True,8001,12,2,38,52,0,0,0,0,0,2,0,True,22,2,8,2,1,1,2,4,31,1,['imagenet'],False,0,False,2,0,0,0,0,1,1,2,3,0,1,6,57.44,6.92,1,0,0,2,3,4,23,"['accuracy', 'precision', 'mae', 'loss']"
11230564.pdf,True,12423,19,0,9,28,0,0,14,0,14,0,0,False,25,1,20,2,0,2,3,5,128,0,[],False,0,False,5,0,0,0,0,0,0,0,0,0,5,5,39.04,10.09,0,0,5,3,8,8,160,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'map', 'loss']"
10966494.pdf,True,17998,6,0,3,9,0,0,16,0,16,0,0,False,13,2,6,1,0,0,1,1,2,1,['places'],False,0,False,6,0,0,0,0,0,0,0,0,0,0,0,39.4,9.78,1,0,0,10,11,2,7,"['accuracy', 'precision']"
10993393.pdf,True,10933,17,0,8,25,3,0,7,0,10,0,0,False,30,2,2,1,2,0,0,2,0,0,[],False,0,False,2,0,0,1,0,0,1,17,0,0,0,17,49.43,8.95,1,0,0,1,2,2,8,"['r2', 'loss']"
11091377.pdf,True,7718,17,0,2,19,0,0,7,0,7,0,0,False,19,2,15,2,2,3,5,10,19,1,['coco'],False,0,False,3,0,0,0,0,0,0,0,0,0,0,0,32.84,11.06,0,0,0,1,1,2,6,"['accuracy', 'loss']"
11031443.pdf,True,9984,10,0,2,12,1,0,16,0,17,0,0,False,26,1,8,2,0,0,1,1,6,0,[],False,0,False,2,0,0,1,0,0,1,1,0,0,2,3,35.73,10.4,0,0,1,3,4,5,18,"['accuracy', 'precision', 'f1', 'auc', 'map']"
10973048.pdf,True,9638,22,0,70,92,0,0,6,0,6,0,0,False,17,1,21,2,0,6,1,7,1,3,"['places', 'glue', 'wikitext']",False,0,False,5,0,0,0,0,0,0,0,0,0,1,1,39.21,9.99,3,0,4,1,8,5,216,"['accuracy', 'precision', 'map', 'perplexity', 'loss']"
11077135.pdf,True,11255,30,0,0,30,0,0,1,0,1,3,0,True,37,2,29,2,1,3,0,4,16,0,[],False,0,False,3,0,0,2,0,0,2,3,0,0,0,3,42.2,9.42,0,1,0,0,1,7,44,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'map']"
11083529.pdf,True,10425,16,1,11,28,0,0,11,0,11,1,0,True,22,1,24,2,0,12,3,15,41,0,[],False,0,False,4,6,0,0,0,0,0,0,0,0,0,0,57.27,7.44,3,0,4,8,15,5,153,"['accuracy', 'precision', 'iou', 'map', 'loss']"
11152287.pdf,True,12022,19,3,8,30,0,0,8,0,8,1,0,True,10,1,22,2,4,4,2,10,108,0,[],False,0,False,7,0,0,0,0,0,0,0,0,0,0,0,39.75,10.19,1,0,1,3,5,5,130,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11007526.pdf,True,12226,50,7,44,101,0,0,7,0,7,0,0,False,12,1,8,2,2,4,9,15,51,0,[],True,0,False,4,9,8,1,1,1,3,3,36,0,1,40,32.66,11.36,3,0,4,2,9,8,59,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'map', 'loss', 'error rate']"
